patient_id,seed,M1_weight,M2_weight,M3_weight,M4_weight,M5_weight,empty_slot_M1,empty_slot_M2,empty_slot_M3,empty_slot_M4,empty_slot_M5,M1_norm,M2_norm,M3_norm,M4_norm,M5_norm,node_weight_entropy,max_weight
10132146,42,0.1589040756225586,0.212226390838623,0.1981650292873382,0.2911438643932342,0.1395606249570846,False,True,False,False,False,15.992002487182615,1.2947330474853516,16.001815795898438,16.008275985717773,15.993903160095217,1.5761141819232225,0.2911438643932342
10132330,42,0.1646737158298492,0.2197276651859283,0.2055390477180481,0.2640711367130279,0.1459884643554687,False,True,False,False,False,15.987164497375488,1.2947330474853516,16.001873016357422,16.00096893310547,15.99123191833496,1.587727346125858,0.2640711367130279
10135408,42,0.1563958525657653,0.2180575132369995,0.1987961232662201,0.289206326007843,0.1375441700220108,False,False,False,False,False,15.99393367767334,16.012174606323242,16.001840591430664,16.011808395385742,15.99435806274414,1.5750776696680027,0.289206326007843
10137578,42,0.158673956990242,0.2183231711387634,0.1994897574186325,0.2870802581310272,0.136432871222496,False,False,False,False,False,15.991389274597168,16.011960983276367,16.001855850219727,16.008953094482422,15.993255615234377,1.5759570448585065,0.2870802581310272
10138067,42,0.1559588760137558,0.2161160707473755,0.2027296870946884,0.2813546061515808,0.1438407897949218,False,True,False,False,False,15.99024772644043,1.2947330474853516,16.001890182495117,16.00424575805664,15.992712020874023,1.5801174980518016,0.2813546061515808
10138528,42,0.1647134870290756,0.220043271780014,0.2054378390312194,0.2680241465568542,0.1417812705039978,False,True,False,False,False,15.994553565979004,1.2947330474853516,16.001802444458008,16.007198333740234,15.99184799194336,1.5851943035973934,0.2680241465568542
10144325,42,0.1838114112615585,0.2228604108095169,0.2084338515996933,0.2311091870069503,0.1537851691246032,False,True,False,False,False,15.987523078918455,1.2947330474853516,16.001873016357422,15.992180824279783,15.989601135253906,1.5992205029720397,0.2311091870069503
10145328,42,0.1589414179325103,0.2166408002376556,0.202345997095108,0.2842002213001251,0.1378715634346008,False,True,False,False,False,15.99538803100586,1.2947330474853516,16.0018310546875,16.020177841186523,15.997611045837402,1.5777158374056977,0.2842002213001251
10151451,42,0.1575764864683151,0.2155290693044662,0.201930895447731,0.2817818522453308,0.1431816667318344,False,True,False,False,False,15.99224853515625,1.2947330474853516,16.00189208984375,16.002330780029297,15.99167537689209,1.5802004793677191,0.2817818522453308
10151887,42,0.1835857480764389,0.2152465730905532,0.2014139294624328,0.2553050518035888,0.1444486379623413,False,True,False,False,False,15.994207382202148,1.2947330474853516,16.00188446044922,15.990812301635742,15.99225616455078,1.5925988801155233,0.2553050518035888
10156499,42,0.1607474982738495,0.2138314992189407,0.2003546059131622,0.2852487564086914,0.1398176401853561,False,True,False,False,False,15.991815567016602,1.2947330474853516,16.00189208984375,16.003917694091797,15.994401931762695,1.5786801581070578,0.2852487564086914
10157441,42,0.162056103348732,0.2149813026189804,0.2011546641588211,0.2775161266326904,0.1442918181419372,False,True,False,False,False,15.993112564086914,1.2947330474853516,16.00188446044922,15.99763298034668,15.993396759033203,1.5830482553199585,0.2775161266326904
10163258,42,0.1752310991287231,0.2389092445373535,0.2239945381879806,0.2110746204853058,0.1507905274629593,False,True,False,False,False,15.989307403564451,1.2947330474853516,16.001895904541016,15.986397743225098,15.994303703308104,1.5959673781059314,0.2389092445373535
10164295,42,0.1594017893075943,0.2199012190103531,0.2007161974906921,0.2836757600307464,0.1363050043582916,False,False,False,False,False,15.993643760681152,16.012134552001953,16.001867294311523,16.017105102539062,15.9932861328125,1.5771404728485776,0.2836757600307464
10168610,42,0.1843184530735016,0.2344251871109008,0.2206860035657882,0.2071129828691482,0.1534573882818222,False,True,False,False,False,15.991268157958984,1.2947330474853516,16.001794815063477,15.986398696899414,15.990830421447754,1.5989480890095964,0.2344251871109008
10001110,3407,0.0594060942530632,0.3794694244861603,0.066563606262207,0.3145036995410919,0.1800571978092193,False,True,False,False,False,16.005855560302734,3.167397737503052,16.01263999938965,16.044910430908203,16.056640625,1.388293741520511,0.3794694244861603
10003245,3407,0.0732861533761024,0.5058704018592834,0.0887541770935058,0.1393122225999832,0.1927770376205444,False,True,False,False,False,15.997965812683104,3.167397737503052,16.01268196105957,16.056716918945312,16.027250289916992,1.3431583806895118,0.5058704018592834
10004992,3407,0.0674899891018867,0.5213509202003479,0.0914747342467308,0.1311270743608474,0.1885572969913482,False,True,False,False,False,16.016592025756836,3.167397737503052,16.01280975341797,16.04862403869629,16.01839828491211,1.321266259787804,0.5213509202003479
10005075,3407,0.0586477108299732,0.3884218633174896,0.0681039467453956,0.3295625448226928,0.1552639454603195,False,True,False,False,False,15.997404098510742,3.167397737503052,16.01261329650879,16.016326904296875,16.01420783996582,1.3716394864289607,0.3884218633174896
10005340,3407,0.055967342108488,0.3872073292732239,0.0678739324212074,0.3233527541160583,0.1655987054109573,False,True,False,False,False,16.002424240112305,3.167397737503052,16.012575149536133,16.015445709228516,16.019359588623047,1.3741679141921899,0.3872073292732239
10007169,3407,0.0692950412631034,0.4842086136341095,0.0849106237292289,0.1519100219011306,0.2096756398677826,False,True,False,False,False,16.002683639526367,3.167397737503052,16.012678146362305,16.068363189697266,16.03099250793457,1.359368298641581,0.4842086136341095
10007340,3407,0.0683494955301284,0.3867107331752777,0.0678365379571914,0.3002810478210449,0.176822230219841,False,True,False,False,False,16.008302688598633,3.167397737503052,16.012767791748047,16.04796028137207,16.05134391784668,1.4009332038582392,0.3867107331752777
10007452,3407,0.1292374730110168,0.4484785199165344,0.0786408334970474,0.1672210693359375,0.176422044634819,False,True,False,False,False,16.00550079345703,3.167397737503052,16.01265525817871,16.029512405395508,16.04009437561035,1.4291736982775636,0.4484785199165344
10009149,3407,0.061222143471241,0.3882558345794678,0.0681091323494911,0.3013937771320343,0.1810190826654434,False,True,False,False,False,16.00497817993164,3.167397737503052,16.01276969909668,16.043357849121094,16.056427001953125,1.3921809642423941,0.3882558345794678
10010767,3407,0.1071738004684448,0.5156790614128113,0.0904836505651474,0.1230779886245727,0.1635854691267013,False,True,False,False,False,16.029054641723633,3.167397737503052,16.012819290161133,16.047203063964844,16.040061950683594,1.3522644970554099,0.5156790614128113
10012205,3407,0.0717913657426834,0.5348077416419983,0.09382164478302,0.1073507443070411,0.1922284811735153,False,True,False,False,False,16.013261795043945,3.167397737503052,16.01268196105957,16.033287048339844,16.027257919311523,1.302389944809878,0.5348077416419983
10013708,3407,0.0618178211152553,0.5201869010925293,0.0912826880812645,0.1372353434562683,0.1894772499799728,False,True,False,False,False,16.000566482543945,3.167397737503052,16.012834548950195,16.059606552124023,16.033586502075195,1.3183130092244444,0.5201869010925293
10014141,3407,0.0501062422990798,0.3891337215900421,0.0682291314005851,0.3166618347167969,0.1758690327405929,False,True,False,False,False,15.996994972229004,3.1673974990844727,16.012624740600586,16.02174186706543,16.024141311645508,1.3702619454340743,0.3891337215900421
10015079,3407,0.0761679336428642,0.4265286922454834,0.0748359486460685,0.2576111853122711,0.1648562401533126,False,True,False,False,False,15.991260528564451,3.167397737503052,16.012805938720703,16.03006935119629,16.022756576538086,1.4001443313318858,0.4265286922454834
10016203,3407,0.0964483618736267,0.5279930233955383,0.092608667910099,0.1193304434418678,0.1636195331811905,False,True,False,False,False,16.02488899230957,3.167397737503052,16.012737274169922,16.043447494506836,16.043664932250977,1.332998987057915,0.5279930233955383
10018899,3407,0.1011227965354919,0.5192891955375671,0.0910634696483612,0.1339935064315796,0.1545310020446777,False,True,False,False,False,16.009117126464844,3.167397737503052,16.012664794921875,16.048336029052734,16.038177490234375,1.3480954005645005,0.5192891955375671
10019805,3407,0.14720319211483,0.3973426818847656,0.0697146207094192,0.225937619805336,0.1598018705844879,False,True,False,False,False,16.013893127441406,3.167397737503052,16.01266098022461,16.040090560913086,16.048810958862305,1.4635660126661714,0.3973426818847656
10020343,3407,0.1072529479861259,0.4491796493530273,0.0787823423743248,0.1969104409217834,0.167874664068222,False,True,False,False,False,16.00454330444336,3.167397737503052,16.012737274169922,16.05834197998047,16.02536964416504,1.4186927297705065,0.4491796493530273
10022640,3407,0.0783867835998535,0.4193947911262512,0.0735821574926376,0.2464576959609985,0.1821786016225814,False,True,False,False,False,16.0155086517334,3.167397737503052,16.012800216674805,16.024085998535156,16.041208267211914,1.41140022888884,0.4193947911262512
